source_signature,row_count,taxonomy_group,source_resolution_level,bacdive_status_original,bacdive_status_closure,bacdive_covered_main,bacdive_covered_conservative,bacdive_exact_hard,metatraits_covered,overlap_bin_main,overlap_bin_conservative
taxon:1638|organism:listeria ivanovii,3,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:27292|organism:saccharomyces pastorianus (lager yeast) (saccharomyces cerevisiae x saccharomyces eubayanus),4,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:316|organism:stutzerimonas stutzeri (pseudomonas stutzeri),16,target_bacteria,taxon_organism,bacdive_species_candidate_unvalidated,bacdive_species_taxid_or_synonym_match,True,False,False,True,both_covered,metatraits_only
taxon:2173|organism:methanobrevibacter smithii,5,target_archaea,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:13690|organism:sphingobium yanoikuyae (sphingomonas yanoikuyae),4,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:1232575|organism:acidithiobacillus ferridurans,4,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:817|organism:bacteroides fragilis,6,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:5022|organism:leptosphaeria maculans (blackleg fungus) (phoma lingam),6,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:84|organism:hyphomicrobium methylovorum,5,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:1907|organism:streptomyces glaucescens,7,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:385957|organism:amycolatopsis sp. (strain atcc 39116 / 75iv2),9,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
taxon:373|organism:agrobacterium vitis (rhizobium vitis),37,target_bacteria,taxon_organism,bacdive_species_taxid_or_synonym_match,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
proteome:UP000194857,2,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:1476|organism:sporosarcina psychrophila (bacillus psychrophilus),3,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000005954,11,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:69774|organism:penicillium herquei,8,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:272131|organism:nostoc punctiforme,2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:189385|organism:tremblaya princeps,7,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000006001,2,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000001917,6,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:118118|organism:buchnera aphidicola subsp. uroleucon sonchi,3,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
taxon:118117|organism:buchnera aphidicola subsp. uroleucon ambrosiae,4,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000000499,2,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:1587|organism:lactobacillus helveticus (lactobacillus suntoryeus),3,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:67825|organism:citrobacter rodentium,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:51173|organism:ureibacillus thermosphaericus,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002654,8,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:1814|organism:amycolatopsis methanolica,7,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000006138,6,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
taxon:14|organism:dictyoglomus thermophilum,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000936,3,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000008315,3,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:421|organism:methylomonas methanica,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:837|organism:porphyromonas gingivalis (bacteroides gingivalis),1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000001296,2,target_bacteria,proteome,bacdive_species_taxid_or_synonym_match,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
taxon:668|organism:aliivibrio fischeri (vibrio fischeri),7,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:523841|organism:haloferax mediterranei (strain atcc 33500 / dsm 1411 / jcm 8866 / nbrc 14739 / ncimb 2177 / r-4) (halobacterium mediterranei),10,target_archaea,taxon_organism,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
taxon:426|organism:methylosinus trichosporium,9,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000198251,2,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000291933,2,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
taxon:1423800|organism:fructilactobacillus sanfranciscensis (strain atcc 27651 / dsm 20451 / jcm 5668 / ccug 30143 / kctc 3205 / ncimb 702811 / nrrl b-3934 / l-12) (lactobacillus sanfranciscensis),2,target_bacteria,taxon_organism,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:1579|organism:lactobacillus acidophilus,9,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000006875,2,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000018458,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000032522,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000014070,1,target_archaea,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000012076,1,target_archaea,proteome,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
taxon:79880|organism:shouchella clausii (alkalihalobacillus clausii),4,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000012672,1,target_archaea,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:451640|organism:catenibacterium mitsuokai (strain dsm 15897 / jcm 10609 / ccug 48821 a / cip 106738 / rca14-39),1,target_bacteria,taxon_organism,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000008514,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000001635,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000009097,2,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000007803,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000001520,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:29508|organism:leptospira meyeri,2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000011559,1,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000011571,1,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000016800,30,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000009096,2,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000001059,6,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000000391,5,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000008680,9,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000006622,3,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000007360,1,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
taxon:5191|organism:ascobolus immersus,4,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000008962,5,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:143495|organism:aneurinibacillus thermoaerophilus,9,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:193462|organism:streptomyces niveus (streptomyces spheroides),9,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:90371|organism:salmonella typhimurium,5,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000219286,2,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:584|organism:proteus mirabilis,7,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:264691|organism:anabaena variabilis,2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:526|organism:acidiphilium rubrum,4,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
taxon:43770|organism:corynebacterium striatum,23,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:521|organism:bordetella avium,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
