source_signature,row_count,taxonomy_group,species_guess,bacdive_status_closure,bacdive_validated_main,bacdive_exact_main,bacdive_nonempty_trait_count,metatraits_covered,metatraits_unique_trait_count
taxon:1919|organism:streptomyces microflavus (streptomyces lipmanii),1,target_bacteria,streptomyces microflavus,bacdive_species_exact_name_match,True,False,4,True,164
taxon:1921421|organism:geobacillus genomosp. 3,3,target_bacteria,geobacillus genomosp.,bacdive_not_found,False,False,0,True,130
taxon:1924|organism:streptomyces purpurascens,6,target_bacteria,streptomyces purpurascens,bacdive_species_exact_name_match,True,False,0,True,145
taxon:1926491|organism:hahella sp. (strain ccb-mm4),6,target_bacteria,hahella sp.,bacdive_not_found,False,False,0,False,0
taxon:1927|organism:streptomyces rimosus,7,target_bacteria,streptomyces rimosus,bacdive_species_exact_name_match,True,False,0,True,138
taxon:192|organism:azospirillum brasilense,47,target_bacteria,azospirillum brasilense,bacdive_species_exact_name_match,True,False,4,True,174
taxon:1930|organism:streptomyces scabiei,1,target_bacteria,streptomyces scabiei,bacdive_species_exact_name_match,True,False,2,True,154
taxon:1931|organism:streptomyces sp,25,target_bacteria,streptomyces sp,bacdive_not_found,False,False,0,False,0
taxon:1932|organism:streptomyces tendae,1,target_bacteria,streptomyces tendae,bacdive_species_exact_name_match,True,False,0,True,96
taxon:1933|organism:streptoalloteichus tenebrarius (strain atcc 17920 / dsm 40477 / jcm 4838 / cbs 697.72 / nbrc 16177 / ncimb 11028 / nrrl b-12390 / a12253. 1 / isp 5477) (streptomyces tenebrarius),16,target_bacteria,streptoalloteichus tenebrarius,bacdive_exact_culture_collection,True,True,7,True,31
taxon:193462|organism:streptomyces niveus (streptomyces spheroides),9,target_bacteria,streptomyces niveus,bacdive_species_exact_name_match,True,False,0,True,150
taxon:193567|organism:streptococcus pyogenes serotype m3 (strain ssi-1),134,target_bacteria,streptococcus pyogenes,bacdive_species_exact_name_match,True,False,5,True,184
taxon:1935|organism:streptomyces violaceoruber,2,target_bacteria,streptomyces violaceoruber,bacdive_species_exact_name_match,True,False,2,True,130
taxon:1938|organism:streptomyces viridochromogenes,2,target_bacteria,streptomyces viridochromogenes,bacdive_species_exact_name_match,True,False,1,True,138
taxon:1945|organism:streptomyces jumonjinensis,1,target_bacteria,streptomyces jumonjinensis,bacdive_not_found,False,False,0,True,130
taxon:1946|organism:streptomyces kasugaensis,1,target_bacteria,streptomyces kasugaensis,bacdive_species_exact_name_match,True,False,5,True,109
taxon:195099|organism:campylobacter jejuni (strain rm1221),158,target_bacteria,campylobacter jejuni,bacdive_species_exact_name_match,True,False,4,True,183
taxon:1950|organism:streptomyces peucetius,11,target_bacteria,streptomyces peucetius,bacdive_species_exact_name_match,True,False,0,True,135
taxon:195709|organism:xanthomonas campestris pv. juglandis (xanthomonas arboricola pv. juglandis),1,target_bacteria,xanthomonas arboricola,bacdive_species_exact_name_match,True,False,4,True,134
taxon:195|organism:campylobacter coli,1,target_bacteria,campylobacter coli,bacdive_species_exact_name_match,True,False,5,True,180
taxon:1960|organism:streptomyces vinaceus,3,target_bacteria,streptomyces vinaceus,bacdive_species_exact_name_match,True,False,2,True,153
taxon:196162|organism:nocardioides sp. (strain atcc baa-499 / js614),107,target_bacteria,nocardioides sp.,bacdive_not_found,False,False,0,False,0
taxon:1961|organism:streptomyces virginiae (streptomyces cinnamonensis),6,target_bacteria,streptomyces virginiae,bacdive_species_exact_name_match,True,False,0,True,149
taxon:196620|organism:staphylococcus aureus (strain mw2),330,target_bacteria,staphylococcus aureus,bacdive_species_exact_name_match,True,False,4,True,202
taxon:196627|organism:corynebacterium glutamicum (strain atcc 13032 / dsm 20300 / jcm 1318 / bcrc 11384 / ccug 27702 / lmg 3730 / nbrc 12168 / ncimb 10025 / nrrl b-2784 / 534),262,target_bacteria,corynebacterium glutamicum,bacdive_exact_culture_collection,True,True,9,True,179
taxon:1967|organism:streptomyces kanamyceticus,16,target_bacteria,streptomyces kanamyceticus,bacdive_species_exact_name_match,True,False,4,True,155
taxon:196|organism:campylobacter fetus,1,target_bacteria,campylobacter fetus,bacdive_species_exact_name_match,True,False,5,True,169
taxon:1971|organism:streptomyces noursei (streptomyces albulus),3,target_bacteria,streptomyces noursei,bacdive_species_exact_name_match,True,False,3,True,139
taxon:1973307|organism:cyclocybe aegerita (black poplar mushroom) (agrocybe aegerita),41,target_fungi,cyclocybe aegerita,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:1979465|organism:neocamarosporium betae (beet black rot fungus) (pleospora betae),11,target_fungi,neocamarosporium betae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:197|organism:campylobacter jejuni,7,target_bacteria,campylobacter jejuni,bacdive_species_exact_name_match,True,False,4,True,183
taxon:198730|organism:talaromyces verruculosus (penicillium verruculosum),32,target_fungi,talaromyces verruculosus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:201|organism:campylobacter lari,1,target_bacteria,campylobacter lari,bacdive_species_exact_name_match,True,False,4,True,166
taxon:2021|organism:thermobifida fusca (thermomonospora fusca),2,target_bacteria,thermobifida fusca,bacdive_species_exact_name_match,True,False,4,True,154
taxon:2024|organism:thermoactinomyces intermedius,2,target_bacteria,thermoactinomyces intermedius,bacdive_species_exact_name_match,True,False,4,True,78
taxon:203124|organism:trichodesmium erythraeum (strain ims101),126,target_bacteria,trichodesmium erythraeum,bacdive_not_found,False,False,0,False,0
taxon:2045|organism:nocardioides simplex (arthrobacter simplex),1,target_bacteria,nocardioides simplex,bacdive_species_exact_name_match,True,False,0,True,152
taxon:2058884|organism:herbaspirillum sp. (strain bh-1),1,target_bacteria,herbaspirillum sp.,bacdive_not_found,False,False,0,False,0
taxon:205921|organism:streptococcus agalactiae serotype ia (strain atcc 27591 / a909 / cdc ss700),120,target_bacteria,streptococcus agalactiae,bacdive_exact_culture_collection,True,True,7,True,179
taxon:2059318|organism:ajellomyces capsulatus (strain nam1 / wu24) (darling's disease fungus) (histoplasma capsulatum),28,target_fungi,ajellomyces capsulatus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:2064|organism:kitasatospora griseola (streptomyces griseolosporeus),7,target_bacteria,kitasatospora griseola,bacdive_species_exact_name_match,True,False,5,True,143
taxon:2074|organism:pseudonocardia autotrophica (amycolata autotrophica) (nocardia autotrophica),1,target_bacteria,pseudonocardia autotrophica,bacdive_species_exact_name_match,True,False,1,True,153
taxon:2094|organism:mycoplasmopsis arginini (mycoplasma arginini),1,target_bacteria,mycoplasmopsis arginini,bacdive_species_exact_name_match,True,False,4,True,133
taxon:209559|organism:petromyces alliaceus (aspergillus alliaceus),2,target_fungi,petromyces alliaceus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:2098|organism:metamycoplasma hominis (mycoplasma hominis),4,target_bacteria,metamycoplasma hominis,bacdive_species_exact_name_match,True,False,4,True,165
taxon:2099|organism:mesomycoplasma hyopneumoniae (mycoplasma hyopneumoniae),2,target_bacteria,mesomycoplasma hyopneumoniae,bacdive_not_found,False,False,0,True,134
taxon:2100|organism:mesomycoplasma hyorhinis (mycoplasma hyorhinis),1,target_bacteria,mesomycoplasma hyorhinis,bacdive_species_exact_name_match,True,False,4,True,133
taxon:2102|organism:mycoplasma mycoides,1,target_bacteria,mycoplasma mycoides,bacdive_species_exact_name_match,True,False,0,True,144
taxon:210|organism:helicobacter pylori (campylobacter pylori),7,target_bacteria,helicobacter pylori,bacdive_species_exact_name_match,True,False,5,True,177
taxon:211146|organism:paenarthrobacter nitroguajacolicus (arthrobacter nitroguajacolicus),1,target_bacteria,paenarthrobacter nitroguajacolicus,bacdive_species_exact_name_match,True,False,4,True,152
taxon:212194|organism:mycobacterium sp. (strain dsm 3803 / jc1),1,target_bacteria,mycobacterium sp.,bacdive_exact_culture_collection,True,True,4,False,0
taxon:2122|organism:mycoplasmoides pirum (mycoplasma pirum),6,target_bacteria,mycoplasmoides pirum,bacdive_species_exact_name_match,True,False,0,True,78
taxon:2128|organism:mesomycoplasma flocculare (mycoplasma flocculare),1,target_bacteria,mesomycoplasma flocculare,bacdive_species_exact_name_match,True,False,0,True,134
taxon:2130|organism:ureaplasma urealyticum (ureaplasma urealyticum biotype 2),1,target_bacteria,ureaplasma urealyticum,bacdive_species_exact_name_match,True,False,6,True,134
taxon:2133|organism:spiroplasma citri,10,target_bacteria,spiroplasma citri,bacdive_species_exact_name_match,True,False,5,True,133
taxon:2135649|organism:rhizobium sp. (strain pp-f2f-g36),1,target_bacteria,rhizobium sp.,bacdive_not_found,False,False,0,False,0
taxon:214|organism:helicobacter felis,3,target_bacteria,helicobacter felis,bacdive_species_exact_name_match,True,False,7,True,135
taxon:2161|organism:methanobacterium bryantii,4,target_archaea,methanobacterium bryantii,bacdive_species_exact_name_match,True,False,5,False,0
taxon:2162|organism:methanobacterium formicicum,2,target_archaea,methanobacterium formicicum,bacdive_species_exact_name_match,True,False,5,False,0
taxon:216595|organism:pseudomonas fluorescens (strain sbw25),182,target_bacteria,pseudomonas fluorescens,bacdive_species_exact_name_match,True,False,1,True,199
taxon:216816|organism:bifidobacterium longum,26,target_bacteria,bifidobacterium longum,bacdive_species_exact_name_match,True,False,0,True,182
taxon:2173|organism:methanobrevibacter smithii,5,target_archaea,methanobrevibacter smithii,bacdive_species_exact_name_match,True,False,5,False,0
taxon:217|organism:helicobacter mustelae,2,target_bacteria,helicobacter mustelae,bacdive_species_exact_name_match,True,False,8,True,151
taxon:2180|organism:methanothermus fervidus,9,target_archaea,methanothermus fervidus,bacdive_species_exact_name_match,True,False,5,False,0
taxon:2181|organism:methanothermus sociabilis,1,target_archaea,methanothermus sociabilis,bacdive_species_exact_name_match,True,False,5,False,0
taxon:218496|organism:tropheryma whipplei (strain tw08/27) (whipple's bacillus),78,target_bacteria,tropheryma whipplei,bacdive_not_found,False,False,0,True,133
taxon:2186|organism:methanothermococcus thermolithotrophicus (methanococcus thermolithotrophicus),7,target_archaea,methanothermococcus thermolithotrophicus,bacdive_species_exact_name_match,True,False,5,False,0
taxon:2187|organism:methanococcus vannielii,14,target_archaea,methanococcus vannielii,bacdive_species_exact_name_match,True,False,5,False,0
taxon:2188|organism:methanococcus voltae,13,target_archaea,methanococcus voltae,bacdive_species_exact_name_match,True,False,3,False,0
taxon:2189|organism:methanotorris igneus (methanococcus igneus),1,target_archaea,methanotorris igneus,bacdive_species_exact_name_match,True,False,5,False,0
taxon:219305|organism:micromonospora sp. (strain atcc 39149 / nrrl 15099 / scc 1413),8,target_bacteria,micromonospora sp.,bacdive_not_found,False,False,0,False,0
taxon:2208|organism:methanosarcina barkeri,12,target_archaea,methanosarcina barkeri,bacdive_species_exact_name_match,True,False,5,False,0
taxon:2209|organism:methanosarcina mazei (methanosarcina frisia),1,target_archaea,methanosarcina mazei,bacdive_species_exact_name_match,True,False,3,False,0
taxon:2210|organism:methanosarcina thermophila,7,target_archaea,methanosarcina thermophila,bacdive_species_exact_name_match,True,False,5,False,0
taxon:2221|organism:methanolobus tindarius,1,target_archaea,methanolobus tindarius,bacdive_species_exact_name_match,True,False,5,False,0
taxon:2223|organism:methanothrix soehngenii (methanosaeta concilii),2,target_archaea,methanothrix soehngenii,bacdive_species_exact_name_match,True,False,4,False,0
taxon:2242|organism:halobacterium salinarum (halobacterium halobium),2,target_archaea,halobacterium salinarum,bacdive_species_exact_name_match,True,False,1,False,0
taxon:2246|organism:haloferax volcanii (halobacterium volcanii),2,target_archaea,haloferax volcanii,bacdive_species_exact_name_match,True,False,2,False,0
taxon:2262|organism:pyrococcus woesei,7,target_archaea,pyrococcus woesei,bacdive_species_exact_name_match,True,False,5,True,5
taxon:226302|organism:lachancea kluyveri (strain atcc 58438 / cbs 3082 / bcrc 21498 / nbrc 1685 / jcm 7257 / ncyc 543 / nrrl y-12651) (yeast) (saccharomyces kluyveri),5,target_fungi,lachancea kluyveri,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:2264|organism:thermococcus celer,2,target_archaea,thermococcus celer,bacdive_species_exact_name_match,True,False,5,True,132
taxon:2265|organism:thermococcus litoralis,2,target_archaea,thermococcus litoralis,bacdive_species_exact_name_match,True,False,5,True,134
taxon:2271|organism:thermoproteus tenax,6,target_archaea,thermoproteus tenax,bacdive_species_exact_name_match,True,False,5,True,133
taxon:2275|organism:desulfurococcus mucosus (desulfurococcus mobilis),2,target_archaea,desulfurococcus mucosus,bacdive_species_exact_name_match,True,False,6,True,136
taxon:2283|organism:acidianus ambivalens (desulfurolobus ambivalens),4,target_archaea,acidianus ambivalens,bacdive_species_exact_name_match,True,False,5,True,132
taxon:228400|organism:histophilus somni (strain 2336) (haemophilus somnus),134,target_bacteria,histophilus somni,bacdive_species_exact_name_match,True,False,5,True,169
taxon:2287|organism:saccharolobus solfataricus (sulfolobus solfataricus),8,target_archaea,saccharolobus solfataricus,bacdive_species_exact_name_match,True,False,1,True,140
taxon:2288|organism:sulfolobus sp,2,target_archaea,sulfolobus sp,bacdive_not_found,False,False,0,False,0
taxon:228|organism:pseudoalteromonas haloplanktis (alteromonas haloplanktis),1,target_bacteria,pseudoalteromonas haloplanktis,bacdive_species_exact_name_match,True,False,3,True,141
taxon:230603|organism:saccharomyces uvarum (yeast) (saccharomyces bayanus var. uvarum),1,target_fungi,saccharomyces uvarum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:230806|organism:mycena epipterygia (yellow-stemmed mycena),1,target_fungi,mycena epipterygia,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:2315449|organism:candida tenuis (yeast) (yamadazyma tenuis),2,target_fungi,candida tenuis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:232721|organism:acidovorax sp. (strain js42),132,target_bacteria,acidovorax sp.,bacdive_not_found,False,False,0,False,0
taxon:232|organism:alteromonas sp,1,target_bacteria,alteromonas sp,bacdive_not_found,False,False,0,False,0
taxon:2337|organism:thermotoga neapolitana,4,target_bacteria,thermotoga neapolitana,bacdive_species_exact_name_match,True,False,5,True,134
taxon:2340|organism:solemya velum gill symbiont,2,target_bacteria,solemya velum,bacdive_not_found,False,False,0,False,0
