trait_id,trait_name,prediction_scope,file_name,taxonomy_namespace,taxonomic_rank,metatraits_trait_name,unit,group_1,group_2,ontology_ids,databases,example_taxon_id,example_taxon_name,example_consensus_value,example_minimum,example_median,example_mean,example_maximum,why_matched,boundary_note
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,2070788780,0-14-0-20-30-16,NA,46.279003,53.67225,55.46347814285714,68.14124,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,2070788780,0-14-0-20-30-16,NA,21.012243,29.96539,30.45083028571429,47.02052,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:SPIREv1=a1bef3e,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:SPIREv1=a1bef3e,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,410678088,0-14-0-20-34-12,NA,45.087658,46.385673999999995,46.385673999999995,47.68369,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,410678088,0-14-0-20-34-12,NA,53.762787,54.2970315,54.2970315,54.831276,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,410678088,0-14-0-20-34-12,NA,33.10253,36.040519,36.040519,38.978508,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:SPIREv1=a1bef3e,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:SPIREv1=a1bef3e,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,929049184,0-14-0-20-40-13,NA,32.235203,34.0622725,34.321511,36.926296,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,929049184,0-14-0-20-40-13,NA,40.581326,42.528690499999996,42.50484675,44.38068,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,929049184,0-14-0-20-40-13,NA,19.370646,21.923952,22.2812205,25.906332,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:SPIREv1=a1bef3e,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:SPIREv1=a1bef3e,165559233,0-14-0-80-44-23,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,165559233,0-14-0-80-44-23,NA,50.158127,57.940342,55.913550615384615,61.356293,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,165559233,0-14-0-80-44-23,NA,57.22674,65.028465,62.97808953846153,68.22644,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,165559233,0-14-0-80-44-23,NA,36.68111,50.447563,47.217161,58.515762,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:SPIREv1=a1bef3e,165559233,0-14-0-80-44-23,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e,2057107470,0-14-0-80-59-12,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:proGenomes3=1.0.1;GenomeSPOT:SPIREv1=1.0.1,2057107470,0-14-0-80-59-12,NA,41.832287,42.474117,44.92499744444444,50.920055,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:proGenomes3=1.0.1;GenomeSPOT:SPIREv1=1.0.1,2057107470,0-14-0-80-59-12,NA,49.961727,51.283676,52.85344944444444,58.665955,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:proGenomes3=1.0.1;GenomeSPOT:SPIREv1=1.0.1,2057107470,0-14-0-80-59-12,NA,24.86931,27.253265,28.227944555555556,34.091484,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e,2057107470,0-14-0-80-59-12,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e,980929432,0-14-0-80-60-11,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:proGenomes3=1.0.1;GenomeSPOT:SPIREv1=1.0.1,980929432,0-14-0-80-60-11,NA,28.331392,44.61178,44.663785450331126,56.341946,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:proGenomes3=1.0.1;GenomeSPOT:SPIREv1=1.0.1,980929432,0-14-0-80-60-11,NA,35.427097,53.124283,53.06925355629139,64.66506,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:proGenomes3=1.0.1;GenomeSPOT:SPIREv1=1.0.1,980929432,0-14-0-80-60-11,NA,15.100335,27.210243,27.281691231788077,38.940826,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e,980929432,0-14-0-80-60-11,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:SPIREv1=a1bef3e,495931365,01-FULL-45-15b,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,495931365,01-FULL-45-15b,NA,30.969902,39.324867,38.085252000000004,43.960987,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,495931365,01-FULL-45-15b,NA,38.648705,47.613705,46.10677333333334,52.05791,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,495931365,01-FULL-45-15b,NA,18.815605,23.925655,24.267026666666666,30.05982,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:SPIREv1=a1bef3e,495931365,01-FULL-45-15b,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:SPIREv1=a1bef3e,1879272904,02-FULL-45-10c,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,1879272904,02-FULL-45-10c,NA,33.839195,40.1785625,40.766540954545455,48.09587,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,1879272904,02-FULL-45-10c,NA,40.381916,47.956359500000005,48.595138454545456,56.762558,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,1879272904,02-FULL-45-10c,NA,19.70637,29.882145,30.390076136363636,41.865406,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:SPIREv1=a1bef3e,1879272904,02-FULL-45-10c,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,psychrophilic,boolean,Environmental preferences,Temperature,MICRO:0001306,BacDive-AI:SPIREv1=a1bef3e,1109772479,1-14-0-10-31-34,false,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,1109772479,1-14-0-10-31-34,NA,39.453518,41.571487000000005,43.010837249999994,49.446857,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,1109772479,1-14-0-10-31-34,NA,49.5531,51.45286,52.643969500000004,58.117058,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,GenomeSPOT:SPIREv1=1.0.1,1109772479,1-14-0-10-31-34,NA,19.59609,23.096011,25.116455000000002,34.677708,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,all,gtdb_family_summary_all.tsv.gz,gtdb,family,thermophilic,boolean,Environmental preferences,Temperature,MICRO:0000118,BacDive-AI:SPIREv1=a1bef3e,1109772479,1-14-0-10-31-34,No robust majority,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature preference,factor,Environmental preferences,Temperature,OMP:0005002,BV-BRC=2025-07-29,149144555,AB-539-J10,psychrophilic,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29,475171799,Abditibacteriaceae,NA,20.0,20.0,20.0,20.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29,318463998,Acanthopleuribacteraceae,NA,25.0,28.0,27.666666666666668,30.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29,318463998,Acanthopleuribacteraceae,NA,30.0,30.0,30.0,30.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29,318463998,Acanthopleuribacteraceae,NA,15.0,15.0,15.0,15.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1775432467,Acetivibrionaceae,NA,35.0,60.0,55.74528301886792,60.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29,1775432467,Acetivibrionaceae,NA,50.0,60.0,59.0,65.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29,1775432467,Acetivibrionaceae,NA,30.0,45.0,45.0,55.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature preference,factor,Environmental preferences,Temperature,OMP:0005002,BV-BRC=2025-07-29,1775432467,Acetivibrionaceae,thermophilic,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,915913853,Acetobacteraceae,NA,15.0,30.0,30.02027027027027,55.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,915913853,Acetobacteraceae,NA,20.0,36.0,35.526315789473685,60.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,915913853,Acetobacteraceae,NA,4.0,22.0,21.53684210526316,45.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature preference,factor,Environmental preferences,Temperature,OMP:0005002,BV-BRC=2025-07-29,915913853,Acetobacteraceae,mesophilic,NA,NA,NA,NA,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29,537360503,Acetohalobiaceae,NA,37.0,38.5,38.5,40.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;JGI/GOLD/IMG=2025-07-29,537360503,Acetohalobiaceae,NA,40.0,42.5,42.5,45.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;JGI/GOLD/IMG=2025-07-29,537360503,Acetohalobiaceae,NA,25.0,26.5,26.5,28.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature growth,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;JGI/GOLD/IMG=2025-07-29,1471551112,Acetomicrobiaceae,NA,50.0,55.0,53.333333333333336,55.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature maximum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;JGI/GOLD/IMG=2025-07-29,1471551112,Acetomicrobiaceae,NA,60.0,60.0,60.0,60.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
F2,temperature,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,temperature minimum,Celsius,Environmental preferences,Temperature,OMP:0005002,BacDive=2025-07-29;JGI/GOLD/IMG=2025-07-29,1471551112,Acetomicrobiaceae,NA,28.0,41.5,41.5,55.0,group_2:contains~~Temperature,Primary signal: group_2=Temperature.
